id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
14035,tt0079540,0.474093,0,0,Meatballs,Bill Murray|Harvey Atkin|Kate Lynch|Russ Banham|Kristine DeBell,,Ivan Reitman,"When this lot go back to nature, nature runs for it's life.",summer camp|underwear on flagpole|famous speech|burp|french fries,"Tripper is the head counselor at a budget summer camp called Camp Northstar. In truth, he's young at heart and only marginally more mature than the campers themselves. Tripper befriends Rudy, a loner camper who has trouble fitting in. As Tripper inspires his young charges to defeat rival Camp Mohawk in the annual Olympiad competition, Rudy plays matchmaker between Tripper and Roxanne, a female counselor at Northstar.",92,Comedy,Canadian Film Development Corporation (CFDC)|Famous Players,6/28/79,37,5.6,1979,0,0
163907,tt0080097,0.473733,0,0,The Villain,Kirk Douglas|Ann-Margret|Arnold Schwarzenegger|Paul Lynde|Foster Brooks,,Hal Needham,...the fastest fun in the west!,chase|train|explosion|falling from height|glue,"Handsome Stranger has agreed to escort Charming Jones to collect her inheritance from her father. But Avery Jones wants the money, and hires notorious outlaw Cactus Jack to ambush Charming. However, Cactus Jack is not very good at robbing people.",89,Comedy|Western,Rastar Pictures,7/26/79,21,5.9,1979,0,0
11343,tt0079844,0.431672,4000000,0,Salem's Lot,David Soul|James Mason|Lance Kerwin|Bonnie Bedelia|Lew Ayres,,Tobe Hooper,The ultimate in terror!,home|return|menace|antiquary|vampire,Vampires are invading a small New England town. It's up to a novelist and a young horror fan to save it.,184,Mystery|Horror|Thriller,Warner Bros. Television,11/17/79,60,5.9,1979,12018216.0100063,0
29723,tt0078740,0.426947,14000000,13015688,The Concorde... Airport '79,Alain Delon|Susan Blakely|Robert Wagner|Sylvia Kristel|George Kennedy,,David Lowell Rich,"At twice the speed of sound, can the Concorde evade attack?",stewardess|missile|pilot|hot air balloon|panic,"The last of the 'Airport' series again stars George Kennedy as aviation disaster-prone Joe Patroni, this time having to contend with nuclear missiles, the French Air Force and the threat of the plane splitting in two over the Alps!",123,Action|Drama|Thriller,Universal Pictures,8/17/79,23,4.7,1979,42063756.0350222,39106337.4757119
12102,tt0079417,0.416453,8000000,106260000,Kramer vs. Kramer,Dustin Hoffman|Meryl Streep|Jane Alexander|Justin Henry|Howard Duff,,Robert Benton,There are three sides to this love story,wife husband relationship|custody battle|marriage|falling from height|divorce,"Ted Kramer is a career man for whom his work comes before his family. His wife Joanna cannot take this anymore, so she decides to leave him. Ted is now faced with the tasks of housekeeping and taking care of himself and their young son Billy.",105,Drama,Columbia Pictures,12/19/79,240,7.3,1979,24036432.0200127,319263908.305819
988,tt0078966,0.411419,0,51718367,The China Syndrome,Jane Fonda|Jack Lemmon|Michael Douglas|Scott Brady|James Hampton,https://www.sonymoviechannel.com/movies/china-syndrome,James Bridges,Sometimes itâ€™s too late to tell the truth.,california|telecaster|energy policy|radiation|earthquake,"While doing a series of reports on alternative energy sources, an opportunistic reporter Kimberly Wells witnesses an accident at a nuclear power plant. Wells is determined to publicise the incident but soon finds herself entangled in a sinister conspiracy to keep the full impact of the incident a secret.",122,Thriller|Drama,Columbia Pictures|IPC Films,3/16/79,35,6,1979,0,155390626.572696
6471,tt0079367,0.516572,0,73961419,The Jerk,Steve Martin|Bernadette Peters|Catlin Adams|Mabel King|Richard Ward,,Carl Reiner,A rags to riches to rags story.,wild comedy|blow|neominstrelsy|phone book|sharecropper,"After discovering he's not really black like the rest of his family, likable dimwit Navin Johnson runs off on a hilarious misadventure in this comedy classic that takes him from rags to riches and back to rags again. The slaphappy jerk strikes it rich, but life in the fast lane isn't all it's cracked up to be and, in the end, all that really matters to Johnson is his true love.",94,Comedy,Universal Pictures|Aspen Film Society,12/14/79,136,7,1979,0,222221077.487147
11519,tt0078723,0.387797,35000000,31755742,1941,Dan Aykroyd|Ned Beatty|John Belushi|Lorraine Gary|Murray Hamilton,,Steven Spielberg,Paranoia meets pandemonium.,submarine|california|world war ii|war ship|pearl harbor,"It's been six days since the attack on Pearl Harbor. Panic grips California, supposedly the next target of the Japanese forces. Everywhere in California, people are suffering from war nerves. Chaos erupts all over the state. An Army Air Corps Captain, a civilian with a deranged sense of Nationalism, civilian defenders, and a Motor Pool crew all end up chasing a Japanese sub planning to attack LA.",113,Action|Comedy,Columbia Pictures|Universal Pictures|A-Team,12/14/79,62,5.4,1979,105159390.087555,95411841.7285079
17443,tt0078718,0.360116,0,33300000,...And Justice for All,Al Pacino|Jack Warden|John Forsythe|Christine Lahti|Lee Strasberg,,Norman Jewison,,suspense|lawyer|courtroom|extramarital affair,"An ethical Baltimore defense lawyer disgusted with rampant legal corruption is asked to defend a judge he despises in a rape trial. But if he doesn't do it, the judge will have him disbarred.",119,Crime|Drama|Mystery|Thriller,Columbia Pictures Corporation,10/19/79,48,6.7,1979,0,100051648.283303
24750,tt0080025,0.315247,0,0,Time After Time,Malcolm McDowell|David Warner|Mary Steenburgen|Charles Cioffi|Kent Williams,,Nicholas Meyer,H.G. Wells Races Through Time To Catch Jack The Ripper!,jack the ripper|time travel,The Wildest Chase Of The Century! London 1893 is home to a killer with a macabre nickname... and also to a visionary genius who would write The Time Machine. But what if H.G. Wells' invention wasn't fiction? And what if Jack the Ripper escaped capture fleeing his own time to take refuge in ours - with Wells himself in pursuit?,112,Adventure|Drama|Comedy|Science Fiction|Thriller,Orion Pictures,8/31/79,29,6.4,1979,0,0
20283,tt0078902,0.307429,2300000,20000000,Breaking Away,Dennis Quaid|Daniel Stern|Jackie Earle Haley|Dennis Christopher|Barbara Barrie,,Peter Yates,The movie that tells you exactly what you can do with your high school diploma!,bicycle|sport|cycling|bicycle race,"Dave, nineteen, has just graduated high school, with his 3 friends, The comical Cyril, the warm hearted but short-tempered Moocher, and the athletic, spiteful but good-hearted Mike. Now, Dave enjoys racing bikes and hopes to race the Italians one day, and even takes up the Italian culture, much to his friends and parents annoyance.",100,Drama|Comedy,Twentieth Century Fox Film Corporation,5/24/79,34,7.2,1979,6910474.20575366,60091080.0500318
10373,tt0079766,0.26707,0,0,Quadrophenia,Phil Daniels|Leslie Ash|Philip Davis|Mark Wingett|Timothy Spall,,Franc Roddam,A Way of Life,england|fab four|music|woodstock|music festival,"Based on the 1973 rock opera album of the same name by The Who, this is the story of 60s teenager Jimmy. At work he slaves in a dead-end job. While after, he shops for tailored suits and rides his scooter as part of the London Mod scene.",120,Drama|Music,Polytel|The Who Films,9/14/79,30,7.3,1979,0,0
11121,tt0080009,0.26324,0,0,Tess,Nastassja Kinski|Peter Firth|Leigh Lawson|John Collin|Sylvia Coleridge,,Roman Polanski,As timely today as the day it was written.,rape|based on novel|peasant|historian|marriage,"This multiple-Oscar-winning film by Roman Polanski is an exquisite, richly layered adaptation of Thomas Hardyâ€™s Tess of the dâ€™Urbervilles.  A strong-willed peasant girl (Nastassja Kinski, in a gorgeous breakthrough) is sent by her father to the estate of some local aristocrats to capitalize on a rumor that their families are from the same line.  This fateful visit commences an epic narrative of sex, class, betrayal, and revenge, which Polanski unfolds with deliberation and finesse.  With its earthy visual textures, achieved by two world-class cinematographersâ€”Geoffrey Unsworth (Cabaret) and Ghislain Cloquet (Au hasard Balthazar)â€”Tess is a work of great pastoral beauty as well as vivid storytelling.",171,Drama|Romance,Renn Productions|SociÃ©tÃ© FranÃ§aise de Production (SFP)|Timothy Burrill Productions,10/6/79,33,6.4,1979,0,0
16972,tt0079180,0.262123,0,0,The Frisco Kid,Gene Wilder|Harrison Ford|Ramon Bieri|Val Bisoglio|George DiCenzo,,Robert Aldrich,,,"Rabbi Avram arrives in Philadelphia from Poland en route to San Francisco where he will be a congregation's new rabbi. An innocent and inexperienced traveller, he is tricked by con men to pay for the trip to go west, then they leave him and his belongings scattered along a deserted road. He is befriended by a stranger, Tommy, who is a bank robber and have many adventures during their journey.",114,Western|Comedy,Warner Bros.,7/6/79,16,5.9,1979,0,0
11583,tt0079240,0.255216,6000000,0,The First Great Train Robbery,Sean Connery|Donald Sutherland|Lesley-Anne Down|Alan Webb|Malcolm Terris,,Michael Crichton,Never have so few taken so much from so many.,writer director|held at swordpoint|public hanging|strongbox|gold theft,"In Victorian England, a master criminal makes elaborate plans to steal a shipment of gold from a moving train.",110,Thriller|Adventure|Drama|Crime,Starling Films,1/25/79,38,6.3,1979,18027324.0150095,0
9051,tt0078721,0.24539,0,0,10,Dudley Moore|Julie Andrews|Bo Derek|Robert Webber|Sam J. Jones,,Blake Edwards,"The funniest, sexiest midlife crisis in movie history.",mexico|beach|fantasy|honeymoon|marriage,A Hollywood songwriter goes through a mid-life crisis and becomes infatuated with a sexy blonde newlywed.,122,Comedy|Romance,Orion Pictures Corporation|Geoffrey Productions,10/4/79,27,5.3,1979,0,0
17264,tt0078872,0.159632,2700000,37799643,The Black Stallion,Kelly Reno|Mickey Rooney|Teri Garr|Clarence Muse|Hoyt Axton,,Carroll Ballard,"From the moment he first saw the stallion, he knew it would either destroy him, or carry him where no one had ever been beforeâ€¦",poker|horse|barn|training|sport,"While traveling with his father, young Alec becomes fascinated by a mysterious Arabian stallion that is brought on board and stabled in the ship he is sailing on. When it tragically sinks both he and the horse survive only to be stranded on a deserted island. He befriends it, so when finally rescued both return to his home where they soon meet Henry Dailey, a once successful trainer. Together they begin training the horse to race against the fastest ones in the world.",118,Adventure|Family,United Artists,10/17/79,28,6.8,1979,8112295.80675429,113571068.668781
11145,tt0079100,0.151386,0,61801971,The Electric Horseman,Robert Redford|Jane Fonda|Valerie Perrine|Willie Nelson|John Saxon,,Sydney Pollack,,rodeo|horse|doping|performance|love,"Sonny Steele used to be a rodeo star, but his next appearance is to be on a Las Vegas stage, wearing a suit covered in lights, advertising a breakfast cereal. When he finds out they are going drug the horse in case its too frisky, he rides off into the desert...",122,Drama|Comedy|Western|Romance,Columbia Pictures|Universal Pictures|Wildwood Enterprises,12/21/79,11,4.8,1979,0,185687359.330537
20007,tt0078915,0.147473,0,0,The Bugs Bunny/Road Runner Movie,Mel Blanc,,Chuck Jones,It's classic encounters of the funniest kind!,,"A collection of Warner Brothers short cartoon features, ""starring"" the likes of Daffy Duck, Porky Pig and Wile.E.Coyote. These animations are interspersed by Bugs Bunny reminiscing on past events and providing links between the individual animations which are otherwise unconnected. This 1979 feature-length compilation includes several of his best cartoons. Among the 11 shorts shown in their entirety are the classics ""Robin Hood Daffy,"" ""What's Opera, Doc?,"" ""Bully for Bugs,"" and ""Duck Amuck"". The Bugs Bunny Road Runner Movie provides a showcase not only for Jones's razor-sharp timing, but for the work of his exceptional crew, which included designer Maurice Noble, writer Mike Maltese, composers Carl Stalling and Milt Franklyn, and voice actor Mel Blanc.",98,Comedy|Animation|Family,Warner Bros. Animation,9/30/79,10,6,1979,0,0
10912,tt0078753,0.195559,0,0,All Quiet on the Western Front,Richard Thomas|Ernest Borgnine|Donald Pleasence|Ian Holm|Patricia Neal,,Delbert Mann,"They left for war as boys, never to return as men.",germany|france|world war i|westfront|soldier,"At the start of World War I, Paul Baumer is a young German patriot, eager to fight. Indoctrinated with propaganda at school, he and his friends eagerly sign up for the army soon after graduation. But when the horrors of war soon become too much to bear, and as his friends die or become gravely wounded, Paul questions the sanity of fighting over a few hundreds yards of war-torn countryside.",150,Drama|History|War,Norman Rosemont Productions|Marble Arch Productions|ITC Entertainment Group,11/14/79,19,6.1,1979,0,0
